"period","item","value"
1983,"aktiva_kratkoroc_kred.komit",24300
1983,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1983,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1983,"aktiva_kratkoroc_kred.bnk_ostali",NA
1983,"aktiva_kratkoroc_ostala",NA
1983,"aktiva_dugoroc_svega",212000
1983,"aktiva_dugoroc_deviz.potraz.inostr",16200
1983,"aktiva_dugoroc_kred.komit",59400
1983,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1983,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1983,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1983,"aktiva_dugoroc_kred.drustv.fond",NA
1983,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1983,"aktiva_sred.bnk.kao.rad.org",NA
1983,"pasiva_ukupno",2220500
1983,"pasiva_kratkoroc_svega",1761900
1983,"pasiva_kratkoroc_deviz.obavez.inostr",38700
1983,"pasiva_kratkoroc_deviz.obavez.domac",32000
1983,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",915300
1983,"pasiva_kratkoroc_got.nov.optic",NA
1983,"pasiva_kratkoroc_depoz.novac",NA
1983,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1983,"pasiva_kratkoroc_ogran.depoz",NA
1983,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1983,"pasiva_kratkoroc_ostale",NA
1983,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1983,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1983,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1983,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1983,"pasiva_dugoroc_svega",450300
1983,"pasiva_dugoroc_deviz.obavez.inostr",422200
1983,"pasiva_dugoroc_deviz.obavez.domaci",0
1983,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1983,"pasiva_dugoroc_kred.dpz",NA
1983,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1983,"pasiva_dugoroc_fnd.osniv.bnk",NA
1983,"pasiva_rezerv.fond",NA
1983,"pasiva_izv.sred.bnk.kao.rad.org",NA
1984,"aktiva_ukupno",3657500
1984,"aktiva_kratkoroc_svega",3395000
1984,"aktiva_kratkoroc_zlato.deviz",248800
1984,"aktiva_kratkoroc_deviz.potraz.inostr",65800
1984,"aktiva_kratkoroc_deviz.potraz.domac",2400
1984,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",58700
1984,"aktiva_kratkoroc_kred.komit",29500
1984,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1984,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1984,"aktiva_kratkoroc_kred.bnk_ostali",NA
1984,"aktiva_kratkoroc_ostala",NA
1984,"aktiva_dugoroc_svega",257000
1984,"aktiva_dugoroc_deviz.potraz.inostr",18400
1984,"aktiva_dugoroc_kred.komit",77400
1984,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1984,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1984,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1984,"aktiva_dugoroc_kred.drustv.fond",NA
1984,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1984,"aktiva_sred.bnk.kao.rad.org",NA
1984,"pasiva_ukupno",3657500
1984,"pasiva_kratkoroc_svega",2885200
1984,"pasiva_kratkoroc_deviz.obavez.inostr",149800
1984,"pasiva_kratkoroc_deviz.obavez.domac",37400
1984,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",1424900
1984,"pasiva_kratkoroc_got.nov.optic",NA
1984,"pasiva_kratkoroc_depoz.novac",NA
1984,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1984,"pasiva_kratkoroc_ogran.depoz",NA
1984,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1984,"pasiva_kratkoroc_ostale",NA
1984,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1984,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1984,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1984,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1984,"pasiva_dugoroc_svega",761800
1984,"pasiva_dugoroc_deviz.obavez.inostr",722300
1984,"pasiva_dugoroc_deviz.obavez.domaci",0
1984,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1984,"pasiva_dugoroc_kred.dpz",NA
1984,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1984,"pasiva_dugoroc_fnd.osniv.bnk",NA
1984,"pasiva_rezerv.fond",NA
1984,"pasiva_izv.sred.bnk.kao.rad.org",NA
1985,"aktiva_ukupno",6222200
1985,"aktiva_kratkoroc_svega",5870000
1985,"aktiva_kratkoroc_zlato.deviz",391800
1985,"aktiva_kratkoroc_deviz.potraz.inostr",152000
1985,"aktiva_kratkoroc_deviz.potraz.domac",9000
1985,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",166800
1985,"aktiva_kratkoroc_kred.komit",72100
1985,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1985,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1985,"aktiva_kratkoroc_kred.bnk_ostali",NA
1985,"aktiva_kratkoroc_ostala",NA
1985,"aktiva_dugoroc_svega",344100
1985,"aktiva_dugoroc_deviz.potraz.inostr",31000
1985,"aktiva_dugoroc_kred.komit",95800
1985,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1985,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1985,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1985,"aktiva_dugoroc_kred.drustv.fond",NA
1985,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1985,"aktiva_sred.bnk.kao.rad.org",NA
1985,"pasiva_ukupno",6222200
1985,"pasiva_kratkoroc_svega",4961800
1985,"pasiva_kratkoroc_deviz.obavez.inostr",125300
1985,"pasiva_kratkoroc_deviz.obavez.domac",79300
1985,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",2288800
1985,"pasiva_kratkoroc_got.nov.optic",NA
1985,"pasiva_kratkoroc_depoz.novac",NA
1985,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1985,"pasiva_kratkoroc_ogran.depoz",NA
1985,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1985,"pasiva_kratkoroc_ostale",NA
1985,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1985,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1985,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1985,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1985,"pasiva_dugoroc_svega",1244900
1985,"pasiva_dugoroc_deviz.obavez.inostr",1187500
1985,"pasiva_dugoroc_deviz.obavez.domaci",6200
1985,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1985,"pasiva_dugoroc_kred.dpz",NA
1985,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1985,"pasiva_dugoroc_fnd.osniv.bnk",NA
1985,"pasiva_rezerv.fond",NA
1985,"pasiva_izv.sred.bnk.kao.rad.org",NA
1986,"aktiva_ukupno",10961100
1986,"aktiva_kratkoroc_svega",10413900
1986,"aktiva_kratkoroc_zlato.deviz",558500
1986,"aktiva_kratkoroc_deviz.potraz.inostr",664900
1986,"aktiva_kratkoroc_deviz.potraz.domac",34500
1986,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",328800
1986,"aktiva_kratkoroc_kred.komit",120900
1986,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1986,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1986,"aktiva_kratkoroc_kred.bnk_ostali",NA
1986,"aktiva_kratkoroc_ostala",NA
1986,"aktiva_dugoroc_svega",530800
1986,"aktiva_dugoroc_deviz.potraz.inostr",42000
1986,"aktiva_dugoroc_kred.komit",203700
1986,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1986,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1986,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1986,"aktiva_dugoroc_kred.drustv.fond",NA
1986,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1986,"aktiva_sred.bnk.kao.rad.org",NA
1986,"pasiva_ukupno",10961100
1986,"pasiva_kratkoroc_svega",8922700
1986,"pasiva_kratkoroc_deviz.obavez.inostr",181300
1986,"pasiva_kratkoroc_deviz.obavez.domac",166900
1986,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",4428300
1986,"pasiva_kratkoroc_got.nov.optic",NA
1986,"pasiva_kratkoroc_depoz.novac",NA
1986,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1986,"pasiva_kratkoroc_ogran.depoz",NA
1986,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1986,"pasiva_kratkoroc_ostale",NA
1986,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1986,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1986,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1986,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1986,"pasiva_dugoroc_svega",2001200
1986,"pasiva_dugoroc_deviz.obavez.inostr",1768900
1986,"pasiva_dugoroc_deviz.obavez.domaci",0
1986,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1986,"pasiva_dugoroc_kred.dpz",NA
1986,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1986,"pasiva_dugoroc_fnd.osniv.bnk",NA
1986,"pasiva_rezerv.fond",NA
1986,"pasiva_izv.sred.bnk.kao.rad.org",NA
1987,"aktiva_ukupno",29282700
1987,"aktiva_kratkoroc_svega",27744800
1987,"aktiva_kratkoroc_zlato.deviz",906100
1987,"aktiva_kratkoroc_deviz.potraz.inostr",2065200
1987,"aktiva_kratkoroc_deviz.potraz.domac",152600
1987,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",959900
1987,"aktiva_kratkoroc_kred.komit",389400
1987,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1987,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1987,"aktiva_kratkoroc_kred.bnk_ostali",NA
1987,"aktiva_kratkoroc_ostala",NA
1987,"aktiva_dugoroc_svega",1485400
1987,"aktiva_dugoroc_deviz.potraz.inostr",81000
1987,"aktiva_dugoroc_kred.komit",386100
1987,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1987,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1987,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1987,"aktiva_dugoroc_kred.drustv.fond",NA
1987,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1987,"aktiva_sred.bnk.kao.rad.org",NA
1987,"pasiva_ukupno",29282700
1987,"pasiva_kratkoroc_svega",23637600
1987,"pasiva_kratkoroc_deviz.obavez.inostr",516100
1987,"pasiva_kratkoroc_deviz.obavez.domac",363800
1987,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",14478000
1987,"pasiva_kratkoroc_got.nov.optic",NA
1987,"pasiva_kratkoroc_depoz.novac",NA
1987,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1987,"pasiva_kratkoroc_ogran.depoz",NA
1987,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1987,"pasiva_kratkoroc_ostale",NA
1987,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1987,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1987,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1987,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1987,"pasiva_dugoroc_svega",5573100
1987,"pasiva_dugoroc_deviz.obavez.inostr",5074400
1987,"pasiva_dugoroc_deviz.obavez.domaci",159100
1987,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1987,"pasiva_dugoroc_kred.dpz",NA
1987,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1987,"pasiva_dugoroc_fnd.osniv.bnk",NA
1987,"pasiva_rezerv.fond",NA
1987,"pasiva_izv.sred.bnk.kao.rad.org",NA
1988,"aktiva_ukupno",105923900
1988,"aktiva_kratkoroc_svega",99754600
1988,"aktiva_kratkoroc_zlato.deviz",12879700
1988,"aktiva_kratkoroc_deviz.potraz.inostr",6586500
1988,"aktiva_kratkoroc_deviz.potraz.domac",240300
1988,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",4289400
1988,"aktiva_kratkoroc_kred.komit",413400
1988,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1988,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1988,"aktiva_kratkoroc_kred.bnk_ostali",NA
1988,"aktiva_kratkoroc_ostala",NA
1988,"aktiva_dugoroc_svega",5917500
1988,"aktiva_dugoroc_deviz.potraz.inostr",2998300
1988,"aktiva_dugoroc_kred.komit",1080900
1988,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1988,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1988,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1988,"aktiva_dugoroc_kred.drustv.fond",NA
1988,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1988,"aktiva_sred.bnk.kao.rad.org",NA
1988,"pasiva_ukupno",105923900
1988,"pasiva_kratkoroc_svega",83680500
1988,"pasiva_kratkoroc_deviz.obavez.inostr",3349600
1988,"pasiva_kratkoroc_deviz.obavez.domac",1458000
1988,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",54421200
1988,"pasiva_kratkoroc_got.nov.optic",NA
1988,"pasiva_kratkoroc_depoz.novac",NA
1988,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1988,"pasiva_kratkoroc_ogran.depoz",NA
1988,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1988,"pasiva_kratkoroc_ostale",NA
1988,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1988,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1988,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1988,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1988,"pasiva_dugoroc_svega",22033900
1988,"pasiva_dugoroc_deviz.obavez.inostr",20358100
1988,"pasiva_dugoroc_deviz.obavez.domaci",623900
1988,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1988,"pasiva_dugoroc_kred.dpz",NA
1988,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1988,"pasiva_dugoroc_fnd.osniv.bnk",NA
1988,"pasiva_rezerv.fond",NA
1988,"pasiva_izv.sred.bnk.kao.rad.org",NA
1989,"aktiva_ukupno",2435356100
1989,"aktiva_kratkoroc_svega",2267743000
1989,"aktiva_kratkoroc_zlato.deviz",501739000
1989,"aktiva_kratkoroc_deviz.potraz.inostr",228350700
1989,"aktiva_kratkoroc_deviz.potraz.domac",27617000
1989,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",149731300
1989,"aktiva_kratkoroc_kred.komit",7003500
1989,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1989,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1989,"aktiva_kratkoroc_kred.bnk_ostali",NA
1989,"aktiva_kratkoroc_ostala",NA
1989,"aktiva_dugoroc_svega",161047600
1989,"aktiva_dugoroc_deviz.potraz.inostr",87176800
1989,"aktiva_dugoroc_kred.komit",41900
1989,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1989,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1989,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1989,"aktiva_dugoroc_kred.drustv.fond",NA
1989,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1989,"aktiva_sred.bnk.kao.rad.org",NA
1989,"pasiva_ukupno",2435356100
1989,"pasiva_kratkoroc_svega",1936755800
1989,"pasiva_kratkoroc_deviz.obavez.inostr",6852100
1989,"pasiva_kratkoroc_deviz.obavez.domac",4111700
1989,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",1338616100
1989,"pasiva_kratkoroc_got.nov.optic",NA
1989,"pasiva_kratkoroc_depoz.novac",NA
1989,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1989,"pasiva_kratkoroc_ogran.depoz",NA
1989,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1989,"pasiva_kratkoroc_ostale",NA
1989,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1989,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1989,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1989,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1989,"pasiva_dugoroc_svega",485188800
1989,"pasiva_dugoroc_deviz.obavez.inostr",469361400
1989,"pasiva_dugoroc_deviz.obavez.domaci",15827400
1989,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1989,"pasiva_dugoroc_kred.dpz",NA
1989,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1989,"pasiva_dugoroc_fnd.osniv.bnk",NA
1989,"pasiva_rezerv.fond",NA
1989,"pasiva_izv.sred.bnk.kao.rad.org",NA
1990,"aktiva_ukupno",NA
1990,"aktiva_kratkoroc_svega",NA
1990,"aktiva_kratkoroc_zlato.deviz",NA
1990,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1990,"aktiva_kratkoroc_deviz.potraz.domac",NA
1990,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1990,"aktiva_kratkoroc_kred.komit",NA
1990,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1990,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1990,"aktiva_kratkoroc_kred.bnk_ostali",NA
1990,"aktiva_kratkoroc_ostala",NA
1990,"aktiva_dugoroc_svega",NA
1990,"aktiva_dugoroc_deviz.potraz.inostr",NA
1990,"aktiva_dugoroc_kred.komit",NA
1990,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1990,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1990,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1990,"aktiva_dugoroc_kred.drustv.fond",NA
1990,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1990,"aktiva_sred.bnk.kao.rad.org",NA
1990,"pasiva_ukupno",NA
1990,"pasiva_kratkoroc_svega",NA
1990,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1990,"pasiva_kratkoroc_deviz.obavez.domac",NA
1990,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1990,"pasiva_kratkoroc_got.nov.optic",NA
1990,"pasiva_kratkoroc_depoz.novac",NA
1990,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1990,"pasiva_kratkoroc_ogran.depoz",NA
1990,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1990,"pasiva_kratkoroc_ostale",NA
1990,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1990,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1990,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1990,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1990,"pasiva_dugoroc_svega",NA
1990,"pasiva_dugoroc_deviz.obavez.inostr",NA
1990,"pasiva_dugoroc_deviz.obavez.domaci",NA
1990,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1990,"pasiva_dugoroc_kred.dpz",NA
1990,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1990,"pasiva_dugoroc_fnd.osniv.bnk",NA
1990,"pasiva_rezerv.fond",NA
1990,"pasiva_izv.sred.bnk.kao.rad.org",NA
